"iban","amount","currency","cdtDbtInd","status","bookingDate","counterparty","code","subcode","balanceamount","balancecurrency","balancecdtDbtInd","type"
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2007-03-21T00:00:00Z","98501013527098EUR","1855","","2852.86","","CRDT",""
"IE83ULSB98601000000000","3015.27","EUR","DBIT","INTERIMBOOKED","2007-03-22T00:00:00Z","98501013527098EUR","1855","","162.41","","DBIT",""
"IE83ULSB98601000000000","882.74","EUR","DBIT","INTERIMBOOKED","2007-03-23T00:00:00Z","98501013527098EUR","1855","","1045.15","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-03-26T00:00:00Z","98501013527098EUR","1855","","1445.15","","DBIT",""
"IE83ULSB98601000000000","11989.46","EUR","CRDT","INTERIMBOOKED","2007-03-27T00:00:00Z","98501013527098EUR","1855","","10544.31","","CRDT",""
"IE83ULSB98601000000000","10024.5","EUR","DBIT","INTERIMBOOKED","2007-03-27T00:00:00Z","98501013527098EUR","1855","","519.81","","CRDT",""
"IE83ULSB98601000000000","315","EUR","DBIT","INTERIMBOOKED","2007-03-27T00:00:00Z","98501013527098EUR","1855","","204.81","","CRDT",""
"IE83ULSB98601000000000","3.75","EUR","DBIT","INTERIMBOOKED","2007-03-27T00:00:00Z","98501013527098EUR","1855","","201.06","","CRDT",""
"IE83ULSB98601000000000","34.39","EUR","DBIT","INTERIMBOOKED","2007-03-27T00:00:00Z","98501013527098EUR","1855","","166.67","","CRDT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2007-03-28T00:00:00Z","98501013527098EUR","1855","","37.12","","CRDT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2007-03-29T00:00:00Z","98501013527098EUR","1855","","29.97","","CRDT",""
"IE83ULSB98601000000000","35.94","EUR","DBIT","INTERIMBOOKED","2007-03-29T00:00:00Z","98501013527098EUR","1855","","5.97","","DBIT",""
"IE83ULSB98601000000000","848.04","EUR","DBIT","INTERIMBOOKED","2007-03-29T00:00:00Z","98501013527098EUR","1855","","854.01","","DBIT",""
"IE83ULSB98601000000000","962.64","EUR","DBIT","INTERIMBOOKED","2007-03-29T00:00:00Z","98501013527098EUR","1855","","1816.65","","DBIT",""
"IE83ULSB98601000000000","89.17","EUR","DBIT","INTERIMBOOKED","2007-03-30T00:00:00Z","98501013527098EUR","1855","","1905.82","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-04-02T00:00:00Z","98501013527098EUR","1855","","2305.82","","DBIT",""
"IE83ULSB98601000000000","4055.89","EUR","DBIT","INTERIMBOOKED","2007-04-02T00:00:00Z","98501013527098EUR","1855","","6361.71","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-04-02T00:00:00Z","98501013527098EUR","1855","","6761.71","","DBIT",""
"IE83ULSB98601000000000","1880.6","EUR","DBIT","INTERIMBOOKED","2007-04-02T00:00:00Z","98501013527098EUR","1855","","8642.31","","DBIT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2007-04-02T00:00:00Z","98501013527098EUR","1855","","8712.41","","DBIT",""
"IE83ULSB98601000000000","136.42","EUR","DBIT","INTERIMBOOKED","2007-04-02T00:00:00Z","98501013527098EUR","1855","","8848.83","","DBIT",""
"IE83ULSB98601000000000","65.6","EUR","DBIT","INTERIMBOOKED","2007-04-03T00:00:00Z","98501013527098EUR","1855","","8914.43","","DBIT",""
"IE83ULSB98601000000000","17724","EUR","DBIT","INTERIMBOOKED","2007-04-03T00:00:00Z","98501013527098EUR","1855","","26638.43","","DBIT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2007-04-04T00:00:00Z","98501013527098EUR","1855","","26668.4","","DBIT",""
"IE83ULSB98601000000000","133.68","EUR","DBIT","INTERIMBOOKED","2007-04-05T00:00:00Z","98501013527098EUR","1855","","26802.08","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2007-04-10T00:00:00Z","98501013527098EUR","1855","","26808.43","","DBIT",""
"IE83ULSB98601000000000","1201.55","EUR","DBIT","INTERIMBOOKED","2007-04-10T00:00:00Z","98501013527098EUR","1855","","28009.98","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2007-04-16T00:00:00Z","98501013527098EUR","1855","","28069.98","","DBIT",""
"IE83ULSB98601000000000","21.99","EUR","DBIT","INTERIMBOOKED","2007-04-16T00:00:00Z","98501013527098EUR","1855","","28091.97","","DBIT",""
"IE83ULSB98601000000000","47.01","EUR","DBIT","INTERIMBOOKED","2007-04-17T00:00:00Z","98501013527098EUR","1855","","28138.98","","DBIT",""
"IE83ULSB98601000000000","46.2","EUR","DBIT","INTERIMBOOKED","2007-04-18T00:00:00Z","98501013527098EUR","1855","","28185.18","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-04-18T00:00:00Z","98501013527098EUR","1855","","28585.18","","DBIT",""
"IE83ULSB98601000000000","5000","EUR","CRDT","INTERIMBOOKED","2007-04-19T00:00:00Z","98501013527098EUR","1855","","23585.18","","DBIT",""
"IE83ULSB98601000000000","62.67","EUR","DBIT","INTERIMBOOKED","2007-04-20T00:00:00Z","98501013527098EUR","1855","","23647.85","","DBIT",""
"IE83ULSB98601000000000","235","EUR","DBIT","INTERIMBOOKED","2007-04-23T00:00:00Z","98501013527098EUR","1855","","23882.85","","DBIT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2007-04-23T00:00:00Z","98501013527098EUR","1855","","23931.46","","DBIT",""
"IE83ULSB98601000000000","1792.61","EUR","DBIT","INTERIMBOOKED","2007-04-23T00:00:00Z","98501013527098EUR","1855","","25724.07","","DBIT",""
"IE83ULSB98601000000000","12293.5","EUR","CRDT","INTERIMBOOKED","2007-04-25T00:00:00Z","98501013527098EUR","1855","","13430.57","","DBIT",""
"IE83ULSB98601000000000","550","EUR","DBIT","INTERIMBOOKED","2007-04-26T00:00:00Z","98501013527098EUR","1855","","13980.57","","DBIT",""
"IE83ULSB98601000000000","89","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","14069.57","","DBIT",""
"IE83ULSB98601000000000","8.58","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","14078.15","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","14478.15","","DBIT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","14485.3","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","14885.3","","DBIT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","15014.85","","DBIT",""
"IE83ULSB98601000000000","848.04","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","15862.89","","DBIT",""
"IE83ULSB98601000000000","962.64","EUR","DBIT","INTERIMBOOKED","2007-04-30T00:00:00Z","98501013527098EUR","1855","","16825.53","","DBIT",""
"IE83ULSB98601000000000","4283.32","EUR","DBIT","INTERIMBOOKED","2007-05-01T00:00:00Z","98501013527098EUR","1855","","21108.85","","DBIT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2007-05-01T00:00:00Z","98501013527098EUR","1855","","21178.95","","DBIT",""
"IE83ULSB98601000000000","136.42","EUR","DBIT","INTERIMBOOKED","2007-05-01T00:00:00Z","98501013527098EUR","1855","","21315.37","","DBIT",""
"IE83ULSB98601000000000","104.73","EUR","DBIT","INTERIMBOOKED","2007-05-02T00:00:00Z","98501013527098EUR","1855","","21420.1","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-05-03T00:00:00Z","98501013527098EUR","1855","","21820.1","","DBIT",""
"IE83ULSB98601000000000","21.13","EUR","DBIT","INTERIMBOOKED","2007-05-04T00:00:00Z","98501013527098EUR","1855","","21841.23","","DBIT",""
"IE83ULSB98601000000000","49.15","EUR","DBIT","INTERIMBOOKED","2007-05-04T00:00:00Z","98501013527098EUR","1855","","21890.38","","DBIT",""
"IE83ULSB98601000000000","175","EUR","DBIT","INTERIMBOOKED","2007-05-04T00:00:00Z","98501013527098EUR","1855","","22065.38","","DBIT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2007-05-04T00:00:00Z","98501013527098EUR","1855","","22095.35","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2007-05-08T00:00:00Z","98501013527098EUR","1855","","22101.7","","DBIT",""
"IE83ULSB98601000000000","1445.61","EUR","DBIT","INTERIMBOOKED","2007-05-08T00:00:00Z","98501013527098EUR","1855","","23547.31","","DBIT",""
"IE83ULSB98601000000000","30","EUR","DBIT","INTERIMBOOKED","2007-05-09T00:00:00Z","98501013527098EUR","1855","","23577.31","","DBIT",""
"IE83ULSB98601000000000","104","EUR","DBIT","INTERIMBOOKED","2007-05-09T00:00:00Z","98501013527098EUR","1855","","23681.31","","DBIT",""
"IE83ULSB98601000000000","95","EUR","DBIT","INTERIMBOOKED","2007-05-09T00:00:00Z","98501013527098EUR","1855","","23776.31","","DBIT",""
"IE83ULSB98601000000000","1694","EUR","CRDT","INTERIMBOOKED","2007-05-10T00:00:00Z","98501013527098EUR","1855","","22082.31","","DBIT",""
"IE83ULSB98601000000000","65.94","EUR","DBIT","INTERIMBOOKED","2007-05-10T00:00:00Z","98501013527098EUR","1855","","22148.25","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-05-10T00:00:00Z","98501013527098EUR","1855","","22548.25","","DBIT",""
"IE83ULSB98601000000000","172.37","EUR","DBIT","INTERIMBOOKED","2007-05-11T00:00:00Z","98501013527098EUR","1855","","22720.62","","DBIT",""
"IE83ULSB98601000000000","500","EUR","DBIT","INTERIMBOOKED","2007-05-11T00:00:00Z","98501013527098EUR","1855","","23220.62","","DBIT",""
"IE83ULSB98601000000000","6000.51","EUR","DBIT","INTERIMBOOKED","2007-05-16T00:00:00Z","98501013527098EUR","1855","","29221.13","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2007-05-18T00:00:00Z","98501013527098EUR","1855","","29521.13","","DBIT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2007-05-21T00:00:00Z","98501013527098EUR","1855","","29569.74","","DBIT",""
"IE83ULSB98601000000000","1181.16","EUR","DBIT","INTERIMBOOKED","2007-05-22T00:00:00Z","98501013527098EUR","1855","","30750.9","","DBIT",""
"IE83ULSB98601000000000","4.44","EUR","DBIT","INTERIMBOOKED","2007-05-23T00:00:00Z","98501013527098EUR","1855","","30755.34","","DBIT",""
"IE83ULSB98601000000000","12293.5","EUR","CRDT","INTERIMBOOKED","2007-05-25T00:00:00Z","98501013527098EUR","1855","","18461.84","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-05-28T00:00:00Z","98501013527098EUR","1855","","18861.84","","DBIT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2007-05-28T00:00:00Z","98501013527098EUR","1855","","18991.39","","DBIT",""
"IE83ULSB98601000000000","848.04","EUR","DBIT","INTERIMBOOKED","2007-05-28T00:00:00Z","98501013527098EUR","1855","","19839.43","","DBIT",""
"IE83ULSB98601000000000","55","EUR","DBIT","INTERIMBOOKED","2007-05-29T00:00:00Z","98501013527098EUR","1855","","19894.43","","DBIT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2007-05-29T00:00:00Z","98501013527098EUR","1855","","19901.58","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-05-30T00:00:00Z","98501013527098EUR","1855","","20301.58","","DBIT",""
"IE83ULSB98601000000000","62.25","EUR","DBIT","INTERIMBOOKED","2007-05-30T00:00:00Z","98501013527098EUR","1855","","20363.83","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-05-31T00:00:00Z","98501013527098EUR","1855","","20763.83","","DBIT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2007-05-31T00:00:00Z","98501013527098EUR","1855","","21732.53","","DBIT",""
"IE83ULSB98601000000000","4191.23","EUR","DBIT","INTERIMBOOKED","2007-06-01T00:00:00Z","98501013527098EUR","1855","","25923.76","","DBIT",""
"IE83ULSB98601000000000","3000","EUR","DBIT","INTERIMBOOKED","2007-06-01T00:00:00Z","98501013527098EUR","1855","","28923.76","","DBIT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2007-06-01T00:00:00Z","98501013527098EUR","1855","","28993.86","","DBIT",""
"IE83ULSB98601000000000","136.42","EUR","DBIT","INTERIMBOOKED","2007-06-01T00:00:00Z","98501013527098EUR","1855","","29130.28","","DBIT",""
"IE83ULSB98601000000000","401.57","EUR","DBIT","INTERIMBOOKED","2007-06-05T00:00:00Z","98501013527098EUR","1855","","29531.85","","DBIT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2007-06-05T00:00:00Z","98501013527098EUR","1855","","29561.82","","DBIT",""
"IE83ULSB98601000000000","5000","EUR","CRDT","INTERIMBOOKED","2007-06-06T00:00:00Z","98501013527098EUR","1855","","24561.82","","DBIT",""
"IE83ULSB98601000000000","550","EUR","DBIT","INTERIMBOOKED","2007-06-06T00:00:00Z","98501013527098EUR","1855","","25111.82","","DBIT",""
"IE83ULSB98601000000000","193.74","EUR","DBIT","INTERIMBOOKED","2007-06-08T00:00:00Z","98501013527098EUR","1855","","25305.56","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2007-06-08T00:00:00Z","98501013527098EUR","1855","","25311.91","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-06-08T00:00:00Z","98501013527098EUR","1855","","25711.91","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2007-06-08T00:00:00Z","98501013527098EUR","1855","","26711.91","","DBIT",""
"IE83ULSB98601000000000","48.11","EUR","DBIT","INTERIMBOOKED","2007-06-11T00:00:00Z","98501013527098EUR","1855","","26760.02","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2007-06-15T00:00:00Z","98501013527098EUR","1855","","26810.02","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-06-15T00:00:00Z","98501013527098EUR","1855","","27210.02","","DBIT",""
"IE83ULSB98601000000000","169886","EUR","CRDT","INTERIMBOOKED","2007-06-18T00:00:00Z","98501013527098EUR","1855","","142675.98","","CRDT",""
"IE83ULSB98601000000000","53","EUR","DBIT","INTERIMBOOKED","2007-06-18T00:00:00Z","98501013527098EUR","1855","","142622.98","","CRDT",""
"IE83ULSB98601000000000","15000","EUR","DBIT","INTERIMBOOKED","2007-06-19T00:00:00Z","98501013527098EUR","1855","","127622.98","","CRDT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2007-06-21T00:00:00Z","98501013527098EUR","1855","","127574.37","","CRDT",""
"IE83ULSB98601000000000","600","EUR","DBIT","INTERIMBOOKED","2007-06-21T00:00:00Z","98501013527098EUR","1855","","126974.37","","CRDT",""
"IE83ULSB98601000000000","95","EUR","DBIT","INTERIMBOOKED","2007-06-22T00:00:00Z","98501013527098EUR","1855","","126879.37","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-06-22T00:00:00Z","98501013527098EUR","1855","","126479.37","","CRDT",""
"IE83ULSB98601000000000","18000","EUR","DBIT","INTERIMBOOKED","2007-06-22T00:00:00Z","98501013527098EUR","1855","","108479.37","","CRDT",""
"IE83ULSB98601000000000","775.26","EUR","DBIT","INTERIMBOOKED","2007-06-22T00:00:00Z","98501013527098EUR","1855","","107704.11","","CRDT",""
"IE83ULSB98601000000000","75","EUR","DBIT","INTERIMBOOKED","2007-06-25T00:00:00Z","98501013527098EUR","1855","","107629.11","","CRDT",""
"IE83ULSB98601000000000","18.5","EUR","DBIT","INTERIMBOOKED","2007-06-25T00:00:00Z","98501013527098EUR","1855","","107610.61","","CRDT",""
"IE83ULSB98601000000000","251.2","EUR","DBIT","INTERIMBOOKED","2007-06-26T00:00:00Z","98501013527098EUR","1855","","107359.41","","CRDT",""
"IE83ULSB98601000000000","3210.5","EUR","DBIT","INTERIMBOOKED","2007-06-28T00:00:00Z","98501013527098EUR","1855","","104148.91","","CRDT",""
"IE83ULSB98601000000000","6288.85","EUR","DBIT","INTERIMBOOKED","2007-06-28T00:00:00Z","98501013527098EUR","1855","","97860.06","","CRDT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2007-06-28T00:00:00Z","98501013527098EUR","1855","","97730.51","","CRDT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2007-06-28T00:00:00Z","98501013527098EUR","1855","","96761.81","","CRDT",""
"IE83ULSB98601000000000","12293.52","EUR","CRDT","INTERIMBOOKED","2007-06-29T00:00:00Z","98501013527098EUR","1855","","109055.33","","CRDT",""
"IE83ULSB98601000000000","15098.4","EUR","DBIT","INTERIMBOOKED","2007-06-29T00:00:00Z","98501013527098EUR","1855","","93956.93","","CRDT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2007-06-29T00:00:00Z","98501013527098EUR","1855","","93949.78","","CRDT",""
"IE83ULSB98601000000000","26617.69","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","67332.09","","CRDT",""
"IE83ULSB98601000000000","5000.51","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","62331.58","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","61931.58","","CRDT",""
"IE83ULSB98601000000000","4191.23","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","57740.35","","CRDT",""
"IE83ULSB98601000000000","17000","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","40740.35","","CRDT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","40670.25","","CRDT",""
"IE83ULSB98601000000000","136.42","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","40533.83","","CRDT",""
"IE83ULSB98601000000000","132.15","EUR","DBIT","INTERIMBOOKED","2007-07-02T00:00:00Z","98501013527098EUR","1855","","40401.68","","CRDT",""
"IE83ULSB98601000000000","20000.51","EUR","DBIT","INTERIMBOOKED","2007-07-03T00:00:00Z","98501013527098EUR","1855","","20401.17","","CRDT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2007-07-04T00:00:00Z","98501013527098EUR","1855","","20371.2","","CRDT",""
"IE83ULSB98601000000000","227.45","EUR","DBIT","INTERIMBOOKED","2007-07-06T00:00:00Z","98501013527098EUR","1855","","20143.75","","CRDT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2007-07-09T00:00:00Z","98501013527098EUR","1855","","20137.4","","CRDT",""
"IE83ULSB98601000000000","17024.5","EUR","DBIT","INTERIMBOOKED","2007-07-13T00:00:00Z","98501013527098EUR","1855","","3112.9","","CRDT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2007-07-18T00:00:00Z","98501013527098EUR","1855","","1713.09","","CRDT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2007-07-23T00:00:00Z","98501013527098EUR","1855","","1664.48","","CRDT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2007-07-23T00:00:00Z","98501013527098EUR","1855","","695.78","","CRDT",""
"IE83ULSB98601000000000","1368.97","EUR","DBIT","INTERIMBOOKED","2007-07-25T00:00:00Z","98501013527098EUR","1855","","673.19","","DBIT",""
"IE83ULSB98601000000000","12293.5","EUR","CRDT","INTERIMBOOKED","2007-07-26T00:00:00Z","98501013527098EUR","1855","","11620.31","","CRDT",""
"IE83ULSB98601000000000","50.01","EUR","DBIT","INTERIMBOOKED","2007-07-26T00:00:00Z","98501013527098EUR","1855","","11570.3","","CRDT",""
"IE83ULSB98601000000000","3.75","EUR","DBIT","INTERIMBOOKED","2007-07-27T00:00:00Z","98501013527098EUR","1855","","11566.55","","CRDT",""
"IE83ULSB98601000000000","56.64","EUR","DBIT","INTERIMBOOKED","2007-07-30T00:00:00Z","98501013527098EUR","1855","","11509.91","","CRDT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2007-07-30T00:00:00Z","98501013527098EUR","1855","","11502.76","","CRDT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2007-07-30T00:00:00Z","98501013527098EUR","1855","","11373.21","","CRDT",""
"IE83ULSB98601000000000","8000.51","EUR","DBIT","INTERIMBOOKED","2007-07-31T00:00:00Z","98501013527098EUR","1855","","3372.7","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2007-07-31T00:00:00Z","98501013527098EUR","1855","","2972.7","","CRDT",""
"IE83ULSB98601000000000","5033.91","EUR","DBIT","INTERIMBOOKED","2007-08-01T00:00:00Z","98501013527098EUR","1855","","2061.21","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2007-08-01T00:00:00Z","98501013527098EUR","1855","","2261.21","","DBIT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2007-08-01T00:00:00Z","98501013527098EUR","1855","","2331.31","","DBIT",""
"IE83ULSB98601000000000","136.42","EUR","DBIT","INTERIMBOOKED","2007-08-01T00:00:00Z","98501013527098EUR","1855","","2467.73","","DBIT",""
"IE83ULSB98601000000000","155","EUR","DBIT","INTERIMBOOKED","2007-08-02T00:00:00Z","98501013527098EUR","1855","","2622.73","","DBIT",""
"IE83ULSB98601000000000","3820.11","EUR","DBIT","INTERIMBOOKED","2007-08-02T00:00:00Z","98501013527098EUR","1855","","6442.84","","DBIT",""
"IE83ULSB98601000000000","15000","EUR","DBIT","INTERIMBOOKED","2007-08-02T00:00:00Z","98501013527098EUR","1855","","21442.84","","DBIT",""
"IE83ULSB98601000000000","108.64","EUR","DBIT","INTERIMBOOKED","2007-08-02T00:00:00Z","98501013527098EUR","1855","","21551.48","","DBIT",""
